0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-0.05837721370881134,0.3887303523191323,3.6867667246513585,-0.2554482580667034,0.21651416065725976,0.9507567983147716,0.8005966041974779,1.9138767322588557,0.611105155141036,-0.0996677866141508,3.4033899255155657,-1.2924446774667104,2.6218863548485793,2.8061741423550552,0.5725910223203253,-0.05689100576111081,0.5724022277637814,1.1548341837413687,-0.5438603229765513,-0.29609335545322607,-0.45976885121951155,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.5743355175735909,0.5044388152844844,-0.8481317821372001,-0.9130315160655398,1.3789325205970762,0.006802087104629673,0.07291195065514486,0.4793508481527986,-0.9999204670529378,0.02461985296629276,-0.4221564441651356,-0.4704633114845127,1.7061793810805443,-0.3434597804446608,3.165389107548287,-0.34510730124788913,-0.18587106624101488,1.469090553133078,0.12965707071601754,-0.793006948653837,1.3464340683429747,1.1523897918738535,-1.240922479683292,1.0,1.0
-0.09621246125309148,0.3954564331921583,3.460466214745644,0.8586544422080945,-0.4499050089017452,-0.197437743834904,-0.24834006678761608,0.46553750400357946,0.611105155141036,-0.0996677866141508,0.23942435204037626,0.582200311366609,-0.17304199530089992,-0.14809671610706354,0.1993720747553546,-0.05689100576111081,0.1964513735346422,0.9228174527139528,-0.32793979501160947,0.14343990257501052,0.10843283186373796,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.6076927592500585,0.5044388152844844,0.006485892467052463,-0.5149962195921792,1.3493086535819219,-0.09450067417287791,-0.02042480988184003,0.18607514151279042,-0.15551743584394467,0.07075745742512476,0.0723973230981237,-0.4704633114845127,-0.38732706361358044,-0.4542418163402384,-0.07358910897834,-0.4984403883227235,-0.2220584426322225,-0.12592922847577245,0.0855435357628917,-0.5024919061638635,1.252645296333553,-0.11281848711599968,-1.2101257914269254,1.0,1.0
-0.017102398205960365,0.38200427144610766,4.336762336365063,1.6544420852615218,0.2866751957785498,0.3703489140116664,0.46714662940245655,5.101741293473532,0.611105155141036,-0.0996677866141508,2.440072013126894,-1.2924446774667104,1.4659591976879922,1.4709698753632792,0.5881418118021995,-0.05689100576111081,0.5880668466899959,0.4587839906591208,-0.4389846379650082,0.6935475651386526,0.2741583227630191,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.5409782758971231,0.5044388152844844,-0.7531742627367277,-0.9130315160655398,1.4826160551501157,0.015189379112081798,0.1407364441344685,0.3815922792727958,-0.9999204670529378,-0.021517751492539244,-0.4221564441651356,-0.4704633114845127,0.9215214445777699,-0.3434597804446608,1.7259793479345251,-0.3228043067642768,-0.06629538773093806,0.5831135397711419,-0.39970534872149255,-1.1010906873892516,1.4405563708360718,0.4496113904865302,-1.1947274472987424,1.0,1.0
-0.09277289329452064,0.39161295840757177,3.3545537517647124,-0.18979577751479576,-0.3975977808249895,-0.197437743834904,-0.31826917818662237,-0.325275691716605,0.611105155141036,-0.0996677866141508,-0.4112349679353984,0.582200311366609,-0.32831579253142656,-0.3268248463343092,0.2149228642372284,-0.05689100576111081,0.21211599246085636,0.8300107603029864,-0.6549051659299501,-0.2573923138658342,-0.04545512397130879,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.4409065508677198,0.5044388152844844,-0.6582167433362551,-0.9130315160655398,1.6307353902258874,-0.012724577100219767,-0.07286303920783191,0.3815922792727958,-0.39677544476080007,0.20917027080162076,-0.5045820720423455,-0.811043370352131,-0.38895498464366907,-0.786587924026971,-0.2904193451073918,-0.615531109361688,0.11228144793871686,-0.1657557559739877,-0.04679706909648583,-0.6240565668948459,1.2331004099901959,-0.14440985224837014,-1.1639307590423758,1.0,1.0
-0.09277289329452064,0.3935346957998657,3.3970477721109256,0.28369787010199354,0.06424036834354481,-0.17013544684139126,-0.034203141861579064,0.12658617040623782,0.611105155141036,-0.0996677866141508,0.4735223254883303,0.582200311366609,-0.06952613048054886,-0.07450278013113887,0.1993720747553546,-0.05689100576111081,0.1964513735346422,1.5724642995907174,-0.4143080061975863,-0.47024804259648967,-0.6018192719903239,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.5743355175735909,0.5044388152844844,-0.18342914633389226,-0.7803530839077528,1.4233683211198076,-0.06213096908161739,0.42705903924422595,0.23495442595279156,-0.5174044492192273,0.02461985296629276,-0.09245393265629621,-0.4704633114845127,-0.49965361468970365,-0.786587924026971,-0.03438816233353968,-0.8051065624723923,-0.1347367300360478,-0.1252763345823591,0.284054443051958,-0.5551023048334903,1.2467084537241373,-0.11230059588432147,-1.1485324149141927,1.0,1.0
-0.26131172326449503,0.38200427144610766,3.048689348583669,0.2180453895500858,0.13727866988936738,0.0024982129550380084,0.09073220856388552,0.6345836633069746,0.611105155141036,-0.0996677866141508,-0.05707862921440703,0.582200311366609,0.03398973433980222,-0.0009088441552141996,0.5725910223203253,-0.05689100576111081,0.5724022277637814,-0.747703010683442,-0.46366126973243016,0.560858279696166,0.33334599808419096,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.674407242602994,0.5044388152844844,-0.9430893015376727,-1.1783883803811133,1.2456251190288818,0.120554734955699,0.15760215676408215,-0.05832128068721664,-1.1205494715113655,-0.48289379608085875,-0.5870076999195555,-0.6975166840629249,0.2670971904820947,-0.786587924026971,-0.02703798483763962,-0.9026821633381962,-0.3416341211422999,-0.07826797425659682,-1.3702031176902612,-0.7937724691874074,0.44279992892218356,-0.07501242720349076,-1.117735726657826,1.0,1.0
-0.2647512912230662,0.3733564531807891,3.5131764912200225,-0.48423720544456367,-0.413090753880164,-0.13596076096130844,-0.2852486517840116,-0.4616992584718502,0.611105155141036,-0.0996677866141508,-0.3120838641610958,0.582200311366609,-0.2593052159845258,-0.2742577492086487,0.5881418118021995,-0.05689100576111081,0.5880668466899959,-0.933316395505375,0.8873843195339202,-0.6665176106468342,-1.3239089109086202,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.5743355175735909,0.5044388152844844,-0.3733441851348375,-0.5149962195921792,1.3937444541046533,-0.05629918010768586,-0.042978179986937474,-0.30271770288722344,-0.7586624581360828,-0.5751690049985227,-0.5045820720423455,-0.6975166840629249,-0.38081537949322536,-0.3434597804446608,-0.25611851679319153,-0.3423194269374374,-0.15912387499534003,-0.15922681703985406,-1.127578675448069,-1.1408403410948957,0.3407229243934369,-0.13923093993158808,-1.1023373825296428,1.0,1.0
-0.3232239465187717,0.43100857494957806,6.881301997605354,0.17228760007451363,-0.43072323273819585,-0.2532220667043652,-0.30130437576122343,-0.22655888762800566,0.611105155141036,-0.0996677866141508,-0.2937108161773593,0.582200311366609,-0.22479992771107546,-0.2322040715081203,0.1838212852734808,-0.05689100576111081,0.18078675460842805,-0.237266202423127,-0.500676217383563,0.215313265523024,0.4280462785980658,-0.937553846686005,-0.838283111947657,-0.6977750441264735,-0.34083482583831654,0.5044388152844844,-1.512834417940508,-1.709102109012261,1.8232905258243908,0.27683357431330297,1.1631010945108753,-0.791510547287237,-1.1205494715113655,-1.174957862963338,-1.411263978691654,-1.605730174376574,-0.4556997468773075,-1.3404981035048587,-0.2622436647064416,-1.2288634576610258,0.3419926198133389,-0.16249128650692088,-0.9290677681590026,1.2186470474758464,0.7149274505526505,-0.14182039608997912,-1.0869390384014597,1.0,1.0
-0.24411388347164056,0.39257382710371874,2.568094706822541,-0.09430126034838442,1.7897149103169763,1.8531744899570022,1.848540281800706,4.711548716835159,-0.40107633793221037,-0.6002895588519921,0.2986615929534581,-1.2924446774667104,1.2071695356371144,1.2712149062857694,0.5570402328384519,-0.05689100576111081,0.5567376088375676,0.6908007216865367,-0.1490342146978005,1.75782620879193,2.2391891434259237,0.4392007653843644,-0.5675439605588725,-0.34018898988018664,-0.674407242602994,-0.03601378685624507,-1.0380468209381453,-1.1783883803811133,1.4529921881349617,0.12999043846408267,0.23821566040504275,0.5771094170328012,-1.241178475969793,0.07075745742512476,-0.17487956053350617,-0.3569366251953065,5.168767412079303,1.0967066861978472,1.6463524250622743,0.3769521451590588,-0.8246569277553747,1.7387357311127976,-0.554102721057433,-0.4596801703239379,0.5373224679956904,1.366278870556952,-1.1947274472987424,1.0,1.0
-0.1856412281759351,0.3868086149268397,2.946548682407307,-0.6593104869163177,2.7379586373558213,3.3490519870302387,3.680850830322028,2.534475108746639,-0.40107633793221037,-0.6002895588519921,0.02306587319740935,-1.2924446774667104,1.0864010266800381,1.12402703433392,0.5725910223203253,-0.05689100576111081,0.5724022277637814,0.4587839906591208,-0.22306411000006635,1.2187759866818282,0.20313311237761297,0.4392007653843644,-0.5675439605588725,-0.34018898988018664,-0.8078362093088649,-0.03601378685624507,-1.0380468209381453,-1.0457099482233267,1.260437052536459,0.08392585814190424,0.1337994746123467,1.3591779680728229,-0.8792914625945103,0.9473719421429317,-0.4221564441651356,-0.5839899977737186,6.296916685930802,0.432014470824382,1.4625979876647728,-0.3172285581433736,-1.0095272201887175,1.8588682075008567,-1.6128275599324533,-0.7685868436329407,0.6993682534892095,1.4615708571857415,-1.179329103170559,1.0,1.0
