0,1,2,3,4,5,6,7,8
-1.4489858478494195,-1.4399289969040858,-1.1839783068513767,-1.2302771064644944,-1.1709098401337632,-1.2052212408365943,-1.212987317417671,1.0,1.0
-1.6155435077936104,-1.5407070172297868,-1.4230866271007747,-1.2720856576203743,-1.2159677981844148,-1.2873371837945555,-1.3207567727088578,1.0,1.0
-1.4073464328633718,-1.2887619664155348,-1.3035324669760755,-1.0977134076775583,-1.191185921256556,-1.2873371837945555,-0.889678951544111,1.0,1.0
-1.3240676028912761,-1.137594935926984,-1.4230866271007747,-1.169093860870524,-1.1821743296464258,-1.2554032059775708,-0.9974484068352977,1.0,1.0
-1.1158705279610368,-1.137594935926984,-1.0644241467266773,-1.2761645406599724,-1.2249793897945451,-1.2371552186535795,-1.177064165653942,1.0,1.0
-0.5329187181563675,-0.3313707733213781,-0.46665334610318193,-0.7510083493117257,-0.8194577673386817,-0.6440956306238581,-0.6382168891980088,1.0,1.0
-1.0325916979889411,-0.885649885112732,-1.0644241467266773,-1.0722203886800705,-1.0177127827615482,-1.1002953137236435,-0.9974484068352977,1.0,1.0
-0.9909522830028933,-0.9864279054384328,-0.9448699866019782,-0.9049861840565513,-0.8397338484614749,-0.8128895133707787,-0.92560210330784,1.0,1.0
-0.15816398328193734,-0.07942572250712607,-0.34709918597848266,-0.5011767631363463,-0.5108107546917191,-0.4616157573839439,-0.4586011303793644,1.0,1.0
-0.6161975481284632,-0.6337048342984806,-0.8253158264772793,-0.8509409837818774,-0.8081932778260188,-0.6212856464688689,-0.7459863444891954,1.0,1.0
-0.8243946230587024,-0.8352608749498815,-1.0644241467266773,-0.9182425539352449,-0.8509983379741376,-0.9178154404837294,-0.9974484068352977,1.0,1.0
-0.44963988818427225,-0.3817597834842285,-0.22754502585378344,-0.6245629750841868,-0.7135715659196507,-0.43424377639795675,-0.530447433906822,1.0,1.0
-1.3657070178773238,-1.4399289969040858,-1.0644241467266773,-1.2180404573457002,-1.146127963205905,-1.2280312249915837,-1.177064165653942,1.0,1.0
-1.1575099429470848,-1.137594935926984,-1.3035324669760755,-1.173172743910122,-1.1551395548160353,-1.123105297878633,-1.1052178621264843,1.0,1.0
-1.6571829227796584,-1.4903180070669364,-1.1839783068513767,-1.299618118137661,-1.2362438793072077,-1.3192711616115407,-1.2704643602396373,1.0,1.0
-1.4489858478494195,-1.4903180070669364,-1.0644241467266773,-1.25984900850158,-1.2317380835021425,-1.1367912883716265,-1.2273565781231626,1.0,1.0
-2.156855902612232,-2.0949861290211405,-1.7817491074748721,-1.4913256209987684,-1.4390046905351395,-1.4606930633724742,-1.5147417922329938,1.0,1.0
-1.8237405827238498,-1.7926520680440385,-1.4230866271007747,-1.372018292090526,-1.3150953058958479,-1.3329571521045342,-1.3710491851780782,1.0,1.0
0.05003309164830188,-0.12981473266997648,0.13111745452031356,-0.10960399133493515,-0.23145141477768,-0.10578000456611142,0.11616929784029795,1.0,1.0
-1.3657070178773238,-1.4903180070669364,-1.1839783068513767,-1.3261308578950481,-1.3286126933110434,-1.3101471679495449,-1.177064165653942,1.0,1.0
-1.2824281879052282,-1.2887619664155348,-1.0644241467266773,-1.148699445672534,-1.0695294345197974,-1.1732872630196094,-1.1411410138902132,1.0,1.0
-1.5739040928075627,-1.5910960273926371,-1.1839783068513767,-1.3210322540955508,-1.2790489394553266,-1.2690891964705642,-1.2848336209451288,1.0,1.0
-0.9909522830028933,-1.0872059257641336,-0.46665334610318193,-1.0293921167642914,-1.049253353397004,-1.0090553771036865,-0.92560210330784,1.0,1.0
-1.1158705279610368,-1.1879839460898345,-0.34709918597848266,-1.0671217848805732,-1.0740352303248626,-0.8995674531597381,-1.0692947103627555,1.0,1.0
-1.3240676028912761,-1.3895399867412355,-1.3035324669760755,-1.2720856576203743,-1.2677844499426638,-1.2052212408365943,-1.212987317417671,1.0,1.0
-2.0735770726401364,-1.9438190985325896,-1.542640787225474,-1.454615673642386,-1.4007054261920857,-1.3831391172455105,-1.4644493797637732,1.0,1.0
-1.8237405827238498,-1.6414850375554875,-1.542640787225474,-1.372018292090526,-1.3150953058958479,-1.301023174287549,-1.3926030762363155,1.0,1.0
-1.4906252628354675,-1.3895399867412355,-0.7057616663525801,-1.2547504047020825,-1.2497612667224032,-1.15047727886462,-1.212987317417671,1.0,1.0
-1.6155435077936104,-1.5910960273926371,-0.8253158264772793,-1.3404069485336412,-1.3241068975059782,-1.3283951552735362,-1.2848336209451288,1.0,1.0
-1.3657070178773238,-1.2383729562526848,-0.8253158264772793,-1.1976460421477102,-1.2069562065742845,-1.1276672947096307,-1.177064165653942,1.0,1.0
-1.5739040928075627,-1.4399289969040858,-0.8253158264772793,-1.237415151783791,-1.1979446149641542,-1.1367912883716265,-1.177064165653942,1.0,1.0
-1.4073464328633718,-1.339150976578385,-1.1839783068513767,-1.1782713477096194,-1.1821743296464258,-1.1641632693576136,-1.1411410138902132,1.0,1.0
-1.6988223377657061,-1.5407070172297868,-0.9448699866019782,-1.3322491824544451,-1.2903134289679894,-1.2690891964705642,-1.2489104691814,1.0,1.0
-0.7411157930866067,-0.8352608749498815,-0.7057616663525801,-0.806073270346299,-0.817204869436149,-0.7490215577368088,-0.6022937374342799,1.0,1.0
-0.6994763781005588,-0.6337048342984806,-0.46665334610318193,-0.9457750144525316,-0.8735273169994634,-0.8904434594977423,-0.92560210330784,1.0,1.0
-1.3657070178773238,-1.339150976578385,-1.0644241467266773,-1.2476123593827861,-1.2407496751122729,-1.250841209146573,-1.0692947103627555,1.0,1.0
-1.9486588276819932,-1.7926520680440385,-1.542640787225474,-1.452576232122587,-1.425487303119944,-1.4150730950624957,-1.4285262280000444,1.0,1.0
-2.6565288824448063,-2.548487220486794,-2.2599657479736686,-1.6034949045877143,-1.5426379940516377,-1.5975529683024097,-1.6045496716423158,1.0,1.0
-2.0319376576540886,-1.99420810869544,-1.4230866271007747,-1.4688917642809791,-1.4344988947300743,-1.4059491014005,-1.4680416949401462,1.0,1.0
-1.6988223377657061,-1.6918740477183378,-1.3035324669760755,-1.3434661108133397,-1.3241068975059782,-1.218907231329588,-1.3638645548253325,1.0,1.0
-2.406692392528519,-2.3973201899982426,-2.0208574277242706,-1.585139930909523,-1.5381321982465725,-1.5519329999924312,-1.575811150231333,1.0,1.0
-0.7827552080726545,-0.6840938444613304,-0.46665334610318193,-0.8927495349377572,-0.9185852750501149,-0.7809555355537937,-0.7064708775490935,1.0,1.0
-1.1991493579331325,-1.7422630578811884,-0.9448699866019782,-1.1639952570710264,-1.1438750653033722,-1.1550392756956178,-1.1411410138902132,1.0,1.0
-1.6571829227796584,-1.6918740477183378,-1.3035324669760755,-1.337347786253943,-1.261025756235066,-1.301023174287549,-1.3566799244725867,1.0,1.0
-1.6155435077936104,-1.5407070172297868,-1.0644241467266773,-1.307775884216857,-1.288060531065457,-1.2371552186535795,-1.2848336209451288,1.0,1.0
-1.7821011677378018,-1.843041078206889,-1.4230866271007747,-1.415866284766205,-1.3759235492642274,-1.4287590855554892,-1.3566799244725867,1.0,1.0
-1.9070194126959454,-1.9438190985325896,-1.542640787225474,-1.4270832131250994,-1.3939467324844879,-1.3785771204145127,-1.4285262280000444,1.0,1.0
-1.2824281879052282,-1.339150976578385,-0.9448699866019782,-1.2221193403852981,-1.22047359398948,-1.223469228160586,-1.212987317417671,1.0,1.0
-0.7411157930866067,-0.8352608749498815,-0.5862075062278808,-0.8917298141778577,-0.9253439687577126,-0.7900795292157895,-0.8537557997803822,1.0,1.0
-1.740461752751754,-1.7926520680440385,-1.1839783068513767,-1.428102933884999,-1.425487303119944,-1.2827751869635577,-1.4285262280000444,1.0,1.0
-1.9070194126959454,-1.843041078206889,-1.1839783068513767,-1.4648128812413812,-1.436751792632607,-1.4241970887244912,-1.4860032708220106,1.0,1.0
-1.6571829227796584,-1.5910960273926371,-1.4230866271007747,-1.3312294616945455,-1.351141672336369,-1.3238331584425385,-1.2632797298868914,1.0,1.0
-2.0319376576540886,-2.0445971188582903,-2.0208574277242706,-1.458694556681984,-1.4164757115098137,-1.396825107738504,-1.4752263252928919,1.0,1.0
-2.0735770726401364,-2.0949861290211405,-1.7817491074748721,-1.4790889718799742,-1.4052112219971509,-1.4606930633724742,-1.5003725315275023,1.0,1.0
-1.2824281879052282,-1.339150976578385,-0.9448699866019782,-1.241494034823389,-1.1956917170616213,-1.2371552186535795,-1.2489104691814,1.0,1.0
